Task ID,Task Type,Duration in min,Day of Week,has Description,has Address,has URL,Priority,is Complete,Start Time,End Time,hour_end,minute_end,hour_start,minute_start,hour_start_sin,hour_start_cos,minute_start_sin,minute_start_cos
8384,meeting,45,Thursday,True,True,True,ASAP,True,13:00,13:45,13.0,45.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8385,workout,60,Wednesday,False,False,False,ASAP,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8386,workout,120,Tuesday,False,False,False,low,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8387,personal,90,Friday,False,False,False,low,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8388,work,90,Wednesday,False,False,False,high,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8389,coding,210,Tuesday,True,False,False,ASAP,True,13:00,16:30,16.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8390,coding,210,Tuesday,True,False,False,low,True,13:00,16:30,16.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8391,personal,30,Wednesday,True,False,True,ASAP,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8392,workout,60,Tuesday,False,False,False,low,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8393,coding,120,Thursday,True,False,False,medium,True,15:00,17:00,17.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8394,workout,90,Wednesday,False,False,False,ASAP,True,07:30,09:00,9.0,0.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
8395,personal,90,Friday,True,True,False,medium,False,20:00,,,,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8396,workout,60,Thursday,True,False,False,low,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8397,workout,60,Monday,False,False,False,low,False,07:00,,,,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8398,workout,60,Wednesday,True,False,False,ASAP,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
8399,coding,270,Wednesday,False,False,False,high,True,09:00,13:30,13.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8400,meeting,60,Friday,False,True,False,medium,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8401,work,60,Friday,True,False,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8402,workout,30,Tuesday,False,False,False,ASAP,True,19:30,20:00,20.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8403,workout,30,Thursday,False,False,False,low,True,18:30,19:00,19.0,0.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8404,workout,120,Wednesday,True,True,False,ASAP,True,13:00,15:00,15.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8405,meeting,30,Monday,True,True,True,ASAP,True,12:00,12:30,12.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8406,personal,60,Friday,True,False,False,ASAP,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8407,coding,270,Tuesday,True,False,False,medium,True,07:00,11:30,11.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8408,meeting,120,Monday,True,True,True,medium,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8409,workout,60,Wednesday,False,False,False,ASAP,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8410,meeting,15,Monday,True,False,False,ASAP,True,09:00,09:15,9.0,15.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8411,meeting,15,Friday,False,False,True,ASAP,True,09:00,09:15,9.0,15.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8412,meeting,90,Monday,True,True,False,high,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8413,personal,30,Friday,True,False,False,ASAP,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8414,work,30,Friday,True,False,False,ASAP,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8415,coding,120,Friday,False,False,False,medium,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8416,personal,90,Friday,True,False,False,ASAP,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8417,personal,90,Wednesday,True,False,False,medium,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8418,work,30,Friday,True,False,False,low,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8419,personal,90,Friday,True,False,False,low,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8420,meeting,60,Monday,True,False,True,medium,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8421,meeting,30,Monday,True,True,False,ASAP,False,11:00,,,,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8422,workout,120,Wednesday,False,False,False,low,True,07:30,09:30,9.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
8423,personal,120,Friday,True,False,True,high,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8424,workout,60,Thursday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8425,coding,120,Thursday,True,False,False,medium,True,07:00,09:00,9.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8426,meeting,90,Friday,True,True,True,ASAP,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8427,coding,60,Tuesday,True,False,False,ASAP,True,18:00,19:00,19.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8428,work,90,Friday,True,False,False,medium,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8429,meeting,120,Thursday,True,False,True,high,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8430,coding,180,Friday,True,False,True,medium,True,12:00,15:00,15.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8431,work,120,Friday,False,False,False,medium,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8432,coding,210,Tuesday,True,False,False,high,True,09:00,12:30,12.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8433,work,30,Friday,True,False,False,high,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8434,work,90,Friday,True,False,False,medium,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8435,meeting,60,Monday,True,False,True,high,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8436,workout,60,Wednesday,True,False,False,ASAP,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
8437,work,90,Friday,True,False,False,medium,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8438,work,30,Wednesday,True,False,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8439,meeting,45,Friday,True,True,True,high,False,09:00,,,,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8440,workout,60,Wednesday,True,False,False,low,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8441,personal,120,Friday,False,False,False,high,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8442,personal,30,Friday,True,False,True,high,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8443,workout,30,Monday,False,False,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8444,coding,270,Tuesday,True,False,False,high,True,11:00,15:30,15.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8445,meeting,30,Friday,True,True,True,ASAP,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8446,workout,60,Thursday,False,False,False,ASAP,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8447,personal,30,Friday,True,False,False,medium,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8448,work,30,Wednesday,True,False,False,ASAP,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8449,personal,30,Wednesday,True,False,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8450,work,30,Friday,True,False,False,ASAP,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8451,meeting,15,Monday,True,False,False,medium,False,11:00,,,,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8452,work,60,Friday,True,False,False,medium,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8453,workout,30,Wednesday,True,False,False,ASAP,True,19:30,20:00,20.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8454,work,60,Wednesday,True,True,False,medium,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8455,coding,150,Tuesday,False,False,False,medium,True,14:00,16:30,16.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8456,workout,90,Wednesday,False,False,False,low,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8457,meeting,30,Monday,True,False,True,high,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8458,workout,60,Wednesday,True,False,False,low,False,18:30,,,,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8459,coding,150,Wednesday,True,False,False,ASAP,True,08:00,10:30,10.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8460,meeting,90,Thursday,True,True,False,ASAP,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8461,personal,90,Wednesday,True,False,False,ASAP,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8462,coding,150,Wednesday,True,False,False,medium,True,12:00,14:30,14.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8463,meeting,120,Monday,True,True,True,high,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8464,work,60,Friday,True,False,False,high,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8465,workout,60,Monday,True,False,False,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8466,meeting,45,Monday,False,False,True,ASAP,True,15:00,15:45,15.0,45.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8467,workout,60,Thursday,False,False,False,ASAP,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8468,work,120,Wednesday,True,False,False,medium,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8469,meeting,15,Thursday,True,True,True,ASAP,True,14:00,14:15,14.0,15.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8470,personal,90,Friday,False,True,False,medium,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8471,coding,90,Wednesday,True,False,False,medium,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8472,meeting,90,Friday,True,False,True,medium,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8473,work,90,Wednesday,True,False,False,low,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8474,meeting,90,Monday,True,False,True,ASAP,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8475,workout,60,Wednesday,True,True,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8476,meeting,60,Monday,True,False,True,ASAP,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8477,personal,120,Friday,True,False,True,low,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8478,meeting,45,Monday,True,False,True,ASAP,True,16:00,16:45,16.0,45.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8479,coding,60,Wednesday,True,False,False,medium,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8480,meeting,120,Thursday,True,False,True,medium,True,16:00,18:00,18.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8481,workout,60,Wednesday,False,False,False,ASAP,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8482,meeting,30,Monday,False,False,True,medium,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8483,personal,90,Friday,True,False,False,low,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8484,work,90,Friday,True,False,False,high,True,20:00,21:30,21.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8485,meeting,90,Monday,True,False,True,ASAP,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8486,meeting,100,Monday,True,True,True,ASAP,True,16:00,17:40,17.0,40.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8487,coding,60,Friday,True,False,False,high,False,07:00,,,,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8488,personal,60,Friday,False,False,False,high,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8489,work,60,Wednesday,True,False,False,low,True,18:00,19:00,19.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8490,workout,60,Thursday,False,False,False,low,False,13:00,,,,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8491,meeting,30,Thursday,True,True,True,medium,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8492,work,30,Friday,True,False,False,high,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8493,workout,60,Wednesday,True,False,False,low,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8494,personal,60,Friday,True,False,False,medium,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8495,personal,120,Friday,True,False,False,low,True,10:00,12:00,12.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8496,work,120,Friday,True,False,False,medium,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8497,workout,60,Wednesday,False,False,False,low,False,19:00,,,,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8498,personal,120,Friday,True,False,False,low,True,15:00,17:00,17.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8499,work,30,Friday,True,False,False,ASAP,True,20:00,20:30,20.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
8500,personal,30,Wednesday,True,False,False,ASAP,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8501,personal,30,Wednesday,True,False,False,high,True,15:00,15:30,15.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8502,personal,30,Friday,True,False,True,ASAP,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8503,coding,270,Wednesday,True,False,False,ASAP,True,18:00,22:30,22.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8504,workout,90,Monday,True,False,False,ASAP,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8505,work,90,Friday,True,False,False,high,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8506,work,120,Friday,True,False,False,ASAP,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8507,workout,60,Friday,False,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8508,workout,60,Wednesday,True,False,False,ASAP,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8509,workout,120,Tuesday,False,False,False,ASAP,True,07:30,09:30,9.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
8510,workout,60,Wednesday,False,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8511,meeting,30,Friday,True,True,True,ASAP,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8512,work,30,Friday,True,True,False,low,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8513,meeting,120,Thursday,False,False,True,high,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8514,personal,60,Friday,True,True,False,ASAP,True,11:00,12:00,12.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8515,personal,120,Wednesday,True,False,False,low,True,07:00,09:00,9.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8516,work,120,Friday,True,False,False,high,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8517,personal,30,Friday,True,False,True,ASAP,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8518,workout,60,Tuesday,True,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8519,meeting,100,Monday,True,False,True,ASAP,True,13:00,14:40,14.0,40.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8520,workout,30,Thursday,False,False,False,low,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8521,personal,90,Wednesday,True,True,False,low,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8522,meeting,90,Monday,True,True,True,ASAP,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8523,workout,60,Monday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8524,work,90,Friday,True,False,False,low,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8525,workout,60,Monday,False,False,False,ASAP,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8526,personal,90,Friday,True,False,False,low,True,07:00,08:30,8.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8527,meeting,90,Friday,True,True,True,ASAP,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8528,work,60,Wednesday,False,False,False,low,False,17:00,,,,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8529,meeting,30,Thursday,True,True,True,ASAP,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8530,work,120,Friday,True,True,False,low,False,11:00,,,,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8531,meeting,15,Monday,True,False,False,ASAP,True,16:00,16:15,16.0,15.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8532,personal,30,Wednesday,True,False,False,ASAP,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8533,work,60,Friday,True,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8534,coding,60,Wednesday,True,False,False,medium,True,17:00,18:00,18.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8535,meeting,45,Friday,True,False,True,ASAP,True,12:00,12:45,12.0,45.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8536,meeting,45,Monday,True,False,True,high,True,15:00,15:45,15.0,45.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8537,workout,60,Tuesday,True,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8538,work,30,Friday,True,False,False,high,True,12:00,12:30,12.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8539,coding,240,Tuesday,True,False,False,ASAP,True,14:00,18:00,18.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8540,personal,120,Friday,False,False,False,medium,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8541,workout,60,Monday,False,False,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8542,coding,90,Thursday,True,False,False,medium,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
8543,work,120,Wednesday,True,True,False,ASAP,True,18:00,20:00,20.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8544,coding,180,Tuesday,True,False,False,medium,True,14:00,17:00,17.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8545,meeting,120,Monday,True,False,False,ASAP,True,17:00,19:00,19.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8546,meeting,30,Monday,True,False,False,medium,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8547,workout,30,Friday,False,False,False,low,True,19:30,20:00,20.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8548,work,60,Friday,True,False,False,high,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8549,work,30,Friday,True,False,False,ASAP,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8550,coding,60,Tuesday,True,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8551,workout,90,Wednesday,True,False,False,low,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8552,work,90,Wednesday,True,False,False,high,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8553,meeting,15,Monday,True,False,True,ASAP,True,09:00,09:15,9.0,15.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8554,coding,120,Friday,True,False,False,high,True,15:00,17:00,17.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8555,personal,60,Friday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8556,meeting,15,Thursday,True,True,True,ASAP,True,14:00,14:15,14.0,15.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
8557,workout,30,Monday,True,False,False,low,True,12:30,13:00,13.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8558,work,60,Friday,True,False,False,medium,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8559,meeting,30,Monday,True,True,True,ASAP,False,11:00,,,,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8560,personal,30,Friday,True,True,False,medium,True,07:00,07:30,7.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8561,personal,60,Friday,True,False,False,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8562,workout,60,Wednesday,False,False,False,low,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
8563,meeting,120,Monday,True,False,True,medium,True,17:00,19:00,19.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
8564,coding,180,Wednesday,False,False,False,medium,True,19:00,22:00,22.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8565,meeting,15,Monday,True,False,True,ASAP,True,15:00,15:15,15.0,15.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
8566,personal,90,Wednesday,True,False,False,low,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
8567,workout,60,Monday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8568,workout,60,Friday,False,False,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
8569,coding,270,Tuesday,True,False,False,ASAP,True,18:00,22:30,22.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
8570,workout,90,Wednesday,False,False,False,low,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
8571,workout,30,Thursday,False,False,False,ASAP,False,19:30,,,,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
8572,workout,30,Tuesday,True,False,False,ASAP,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
8573,workout,120,Monday,False,False,False,low,True,12:30,14:30,14.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
8574,workout,60,Tuesday,False,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
8575,personal,60,Friday,True,False,False,low,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
8576,meeting,90,Monday,True,True,False,medium,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
8577,work,90,Friday,True,False,False,high,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
